title,type,agency_names,abstract,citation,document_number,html_url,pdf_url,publication_date
Duty to Report Violations; Amendment,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the regulation that gives the responsibility to perform the centralized investigative activities in FDA to another office. The responsibility was recently transferred from the Division of Ethics and Program Integrity, Office of Management and Operations, FDA, to the Office of Internal Affairs, FDA. This action will codify this transfer of functions.",60 FR 47477, 95-22636,https://www.federalregister.gov/documents/1995/09/13/95-22636/duty-to-report-violations-amendment,https://www.govinfo.gov/content/pkg/FR-1995-09-13/pdf/95-22636.pdf,9/13/1995
Delegations of Authority and Organization; Center for Devices and Radiological Health,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the regulations that delegate authority of the Commissioner of Food and Drugs (the Commissioner) to ensure that mammography facilities meet quality standards under the Mammography Quality Standards Act of 1992 (the MQSA) (Pub. L. 102-593). The authorities being redelegated include responsibilities under the MQSA that have not previously been redelegated by the Commissioner. The title of the delegation is being revised to reflect the expansion of authorities.,60 FR 47267, 95-22578,https://www.federalregister.gov/documents/1995/09/12/95-22578/delegations-of-authority-and-organization-center-for-devices-and-radiological-health,https://www.govinfo.gov/content/pkg/FR-1995-09-12/pdf/95-22578.pdf,9/12/1995
New Animal Drugs; Change of Sponsor,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor name from Premiere Agri Technologies, Inc., to ADM Animal Health & Nutrition Div., and a change of sponsor of several new animal drug applications (NADA's) from wholly-owned subsidiaries to ADM Animal Health & Nutrition Div.",60 FR 47051, 95-22369,https://www.federalregister.gov/documents/1995/09/11/95-22369/new-animal-drugs-change-of-sponsor,https://www.govinfo.gov/content/pkg/FR-1995-09-11/pdf/95-22369.pdf,9/11/1995
Implantation or Injectable Dosage Form New Animal Drugs; Ivermectin,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Merck Research Laboratories, Division of Merck & Co., Inc. The supplement provides for subcutaneous use of ivermectin injection as an antiparasitic in ranch-raised foxes.",60 FR 45041, 95-21454,https://www.federalregister.gov/documents/1995/08/30/95-21454/implantation-or-injectable-dosage-form-new-animal-drugs-ivermectin,https://www.govinfo.gov/content/pkg/FR-1995-08-30/pdf/95-21454.pdf,8/30/1995
Food Additives Permitted for Direct Addition to Food for Human Consumption; Sucrose Fatty Acid Esters,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of sucrose fatty acid esters as emulsifiers, stabilizers, and texturizers in chewing gum, confections, and frostings; texturizers in surimi-based fabricated seafood products; and emulsifiers in coffee and tea beverages with added dairy ingredients and/or dairy product analogues. This action is in response to petitions filed by the Nebraska Department of Economic Development and Mitsubishi Kasei Corp.",60 FR 44755, 95-21378,https://www.federalregister.gov/documents/1995/08/29/95-21378/food-additives-permitted-for-direct-addition-to-food-for-human-consumption-sucrose-fatty-acid-esters,https://www.govinfo.gov/content/pkg/FR-1995-08-29/pdf/95-21378.pdf,8/29/1995
Neurological Devices; Effective Date of Requirement for Premarket Approval of Cranial Electrotherapy Stimulators,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing a final rule to require the filing of a premarket approval application (PMA) or a notice of completion of a product development protocol (PDP) for the cranial electrotherapy stimulator (CES), a medical device. This action is being taken under the Medical Devices Amendments Act of 1976. Commercial distribution of this device must cease, unless a manufacturer or importer has filed with FDA a PMA for its version of the cranial electrotherapy stimulator device within 90 days of the effective date of this regulation.",60 FR 43967, 95-20960,https://www.federalregister.gov/documents/1995/08/24/95-20960/neurological-devices-effective-date-of-requirement-for-premarket-approval-of-cranial-electrotherapy,https://www.govinfo.gov/content/pkg/FR-1995-08-24/pdf/95-20960.pdf,8/24/1995
"Indirect Food Additives: Adjuvants, Production Aids, and Sanitizers",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of monomethyltin/ dimethyltin isooctylmercaptoacetates as a stabilizer in rigid polyvinyl chloride and rigid vinyl chloride copolymers for use in contact with food. This action is in response to a petition filed by Morton International, Inc.",60 FR 43370, 95-20606,https://www.federalregister.gov/documents/1995/08/21/95-20606/indirect-food-additives-adjuvants-production-aids-and-sanitizers,https://www.govinfo.gov/content/pkg/FR-1995-08-21/pdf/95-20606.pdf,8/21/1995
Topical Drug Products for Over-the-Counter Human Use; Products for the Prevention of Swimmer's Ear and for the Drying of Water-Clogged Ears; Partial Stay of Final Rule,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is staying part of a final rule that established that any over-the-counter (OTC) topical otic drug products for the prevention of swimmer's ear or for the drying of water-clogged ears is not generally recognized as safe and effective and is misbranded. This action, which is being taken in response to new clinical data and a petition for stay of action, applies only to topical otic drug products for the drying of water- clogged ears. This action is part of the ongoing review of OTC drug products conducted by FDA.",60 FR 42435, 95-20315,https://www.federalregister.gov/documents/1995/08/16/95-20315/topical-drug-products-for-over-the-counter-human-use-products-for-the-prevention-of-swimmers-ear-and,https://www.govinfo.gov/content/pkg/FR-1995-08-16/pdf/95-20315.pdf,8/16/1995
Listing of Color Additives Exempt From Certification; Astaxanthin; Objection and Request for a Hearing; Staying Portions of the Regulation; Confirmation of Effective Date,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is announcing that it has received one objection to the final rule for astaxanthin as a color additive in the feed of salmonid fish to enhance the color of their flesh. The objection concerns a specification and the requirement for labeling of the color additive. The objection requests a hearing on the two issues. The submission of the objection stays the effective date of two paragraphs of the astaxanthin regulation until the agency can rule on them. FDA is confirming the effective date of May 16, 1995, for the remainder of this regulation that appeared in the Federal Register of April 13, 1995 (60 FR 18736).",60 FR 41804, 95-19946,https://www.federalregister.gov/documents/1995/08/14/95-19946/listing-of-color-additives-exempt-from-certification-astaxanthin-objection-and-request-for-a-hearing,https://www.govinfo.gov/content/pkg/FR-1995-08-14/pdf/95-19946.pdf,8/14/1995
"Animal Drugs, Feeds, and Related Products; Oxytetracycline Hydrochloride Soluble Powder",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Rhone Merieux Canada, Inc. The ANADA provides for the use of a generic oxytetracycline hydrochloride soluble powder administered orally in drinking water for the control of certain diseases of chickens and turkeys and the treatment and control of certain diseases of swine, all susceptible to oxytetracycline.",60 FR 40453, 95-19634,https://www.federalregister.gov/documents/1995/08/09/95-19634/animal-drugs-feeds-and-related-products-oxytetracycline-hydrochloride-soluble-powder,https://www.govinfo.gov/content/pkg/FR-1995-08-09/pdf/95-19634.pdf,8/9/1995
Indirect Food Additives: Polymers,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of ethylene/hexene-1 copolymers containing a maximum of 20 percent by weight of polymer units derived from hexene-1 as components of articles intended for use in contact with food. This action is in response to a petition filed by Exxon Chemical Co. DATES: Effective August 7, 1995; written objections and requests for a hearing by September 6, 1995.",60 FR 40073, 95-19424,https://www.federalregister.gov/documents/1995/08/07/95-19424/indirect-food-additives-polymers,https://www.govinfo.gov/content/pkg/FR-1995-08-07/pdf/95-19424.pdf,8/7/1995
